country_name,iso3c,em_dm,year,gdp_usd_current_prices,gdp_ppp_current_prices,gdp_pc_usd_current_prices,gdp_pc_ppp_current_prices,population,govt_expenditure_pct_gdp,debt_pct_gdp,territorial_co2,trade_co2,consumption_co2,cumulative_co2,debt_usd,govt_expenditure_usd,territorial_co2_per_capita,trade_co2_per_capita,consumption_co2_per_capita,territorial_co2_per_gdp,trade_co2_per_gdp,consumption_co2_per_gdp,territorial_co2_per_debt,trade_co2_per_debt,consumption_co2_per_debt,territorial_co2_per_govt_expenditure,trade_co2_per_govt_expenditure,consumption_co2_govt_expenditure,trade_pct_of_consumption_co2,cumulative_co2_per_capita
United Kingdom,GBR,Developed Markets,1995,1341.8799999999999,1215.1399999999999,23125.86,20941.58,58.025000000000006,37.69800000000001,43.73800000000001,566.568,80.182,646.75,65624.161,58691.14744,50586.192240000004,9.76420508401551,1.3818526497199481,11.146057733735457,0.4662573859802163,0.06598581233438124,0.5322431983145975,0.009653380871096495,0.0013661685534768274,0.011019549424573323,0.011200052324792256,0.0015850570372955984,0.012785109362087854,0.1239768071124855,1130.9635674278327
United Kingdom,GBR,Developed Markets,1996,1416.84,1268.22,24359.37,21804.129999999997,58.164,35.724000000000004,43.846,588.188,88.542,676.73,66212.349,62122.766639999994,50615.192160000006,10.112578227082043,1.5222818238085414,11.634860050890586,0.46379019413035594,0.06981596253016038,0.5336061566605164,0.009468155264374105,0.0014252745778870226,0.010893429842261129,0.011620779748117427,0.0017493166818395023,0.01337009642995693,0.1308380003842005,1138.3733752836806
United Kingdom,GBR,Developed Markets,1997,1558.53,1354.27,26726.5,23223.74,58.31399999999999,34.83,43.267,562.333,111.016,673.349,66774.682,67432.91751,54283.599899999994,9.643190314504237,1.9037623898206266,11.546952704324864,0.41522960709459705,0.08197479084672923,0.49720439794132637,0.008339146825682108,0.0016463176160743278,0.009985464441756438,0.010359169270938497,0.0020451112344153878,0.012404280505353886,0.16487141140775438,1145.0883492814762
United Kingdom,GBR,Developed Markets,1998,1651.78,1420.29,28247.54,24288.86,58.475,34.422000000000004,40.929,567.6,130.425,698.025,67342.282,67605.70362,56857.57116000001,9.70671227020094,2.2304403591278326,11.937152629328772,0.3996366939146231,0.09182983756838393,0.491466531483007,0.008395741329612983,0.0019292011326898753,0.010324942462302858,0.009982839372486483,0.0022938897553850418,0.012276729127871524,0.1868486085741915,1151.642274476272
United Kingdom,GBR,Developed Markets,1999,1682.59,1487.76,28672.04,25352.12,58.684,34.029,39.431,561.109,124.139,685.248,67903.391,66346.20628999999,57256.855110000004,9.56153295617204,2.1153806829800286,11.67691363915207,0.37715021239984947,0.08344020540947464,0.46059041780932414,0.008457288387332751,0.0018710791007007558,0.010328367488033507,0.009799857133648289,0.00216810720325991,0.011967964336908199,0.1811592299430279,1157.1022936405154
United Kingdom,GBR,Developed Markets,2000,1661.34,1574.82,28212.73,26743.49,58.885999999999996,34.086999999999996,36.734,567.585,128.303,695.888,68470.976,61027.66356,56630.09657999999,9.638708691369766,2.178837075026322,11.817545766396089,0.3604126185849812,0.08147153325459418,0.44188415183957536,0.009300454365944597,0.0021023744399760206,0.011402828805920619,0.010022674059864727,0.0022656327244427246,0.012288306784307451,0.18437306003264892,1162.7717284244134
United Kingdom,GBR,Developed Markets,2001,1639.08,1654.26,27727.89,27984.75,59.113,34.846,33.999,576.314,128.241,704.555,69047.289,55727.08092,57115.38167999999,9.749361392587078,2.1694212778914963,11.918782670478574,0.34838175377510183,0.07752167132131589,0.4259034250964177,0.010341722381391872,0.0023012330429454694,0.01264295542433734,0.010090346646528792,0.002245297085091633,0.012335643731620424,0.18201701783395197,1168.055909867542
United Kingdom,GBR,Developed Markets,2002,1782.8899999999999,1716.6499999999999,30032.21,28916.38,59.366,35.943,34.215,560.066,137.756,697.822,69607.355,61001.58135,64082.41526999999,9.434120540376647,2.3204527844220597,11.754573324798706,0.32625520636122685,0.08024699268924941,0.40650219905047624,0.009181171825474324,0.0022582365399614348,0.01143940836543576,0.008739776702239771,0.0021496692878941797,0.01088944599013395,0.19740850818690153,1172.5121281541622
United Kingdom,GBR,Developed Markets,2003,2052.79,1808.6799999999998,34421.36,30328.19,59.637,37.178000000000004,35.398,571.472,142.157,713.629,70178.827,72664.66042,76318.62662000001,9.582507503730906,2.383704747053004,11.96621225078391,0.31596081119932773,0.07859709843642879,0.3945579096357565,0.007864510708464134,0.001956343003302237,0.009820853711766372,0.007487975417134149,0.0018626776489023774,0.009350653066036527,0.19920294718964618,1176.7665543203045
United Kingdom,GBR,Developed Markets,2004,2413.13,1899.7,40252.450000000004,31688,59.949999999999996,38.06,38.391,572.904,163.181,736.085,70751.731,92642.47383,91843.72780000001,9.556363636363637,2.7219516263552963,12.278315262718934,0.30157603832184027,0.08589829973153656,0.38747433805337683,0.006184031754714208,0.0017614059000565876,0.007945437654770796,0.006237813008282531,0.001776724485262019,0.008014537493544551,0.22168771269622395,1180.1789991659716
United Kingdom,GBR,Developed Markets,2005,2535.64,2017.1799999999998,41971.8,33389.82,60.413,38.556,39.592000000000006,569.962,156.685,726.647,71321.693,100391.05888000001,97764.13583999999,9.434426365186301,2.5935642990747025,12.027990664261004,0.28255386232264845,0.07767526943554864,0.36022913175819715,0.005677417952940312,0.0015607465619751014,0.007238164514915414,0.00582997021456616,0.0016026838334297707,0.007432654047995931,0.21562739542033477,1180.5686358896264
United Kingdom,GBR,Developed Markets,2006,2709.8300000000004,2135.44,44549.729999999996,35106.75,60.827,38.379,40.516,567.572,174.324,741.896,71889.265,109791.47228000002,104000.56557,9.330922123399148,2.8658983675012744,12.196820490900421,0.26578691042595437,0.0816337616603604,0.3474206720863147,0.005169545395588896,0.0015877735891492864,0.006757318984738182,0.005457393398673226,0.0016761831923179993,0.007133576590991225,0.23497093932303184,1181.8643858812698
United Kingdom,GBR,Developed Markets,2007,3094.59,2244.92,50467.11,36610.46,61.318999999999996,38.523,41.547,559.236,190.118,749.354,72448.501,128570.93073,119212.89057000002,9.120109590828292,3.1004745674260836,12.220584158254375,0.24911177235714413,0.08468809578960497,0.3337998681467491,0.0043496301755363365,0.0014787012812347866,0.0058283314567711235,0.004691069877813465,0.0015947772014500861,0.006285847079263552,0.25370919485316684,1181.5016715862948
United Kingdom,GBR,Developed Markets,2008,2952.3300000000004,2281.59,47753.719999999994,36904.59,61.824,40.99,49.327,544.498,166.198,710.696,72992.999,145629.58191,121016.00670000003,8.807226966873706,2.688244047619048,11.495471014492754,0.2386484863625805,0.07284306119855014,0.3114915475611306,0.0037389244194665286,0.0011412379121071117,0.00488016233157364,0.004499388261503426,0.0013733555133083066,0.005872743774811732,0.23385244886702614,1180.6579807194616
United Kingdom,GBR,Developed Markets,2009,2421.02,2201.75,38885.08,35363.189999999995,62.261,44.592000000000006,63.193000000000005,493.895,162.808,656.702,73486.894,152991.51686,107958.12384000001,7.93265447069594,2.614927482693821,10.547565891970896,0.22431929147269217,0.07394481662314067,0.29826365391166115,0.003228250886955746,0.0010641635780955286,0.004292407928741154,0.004574875724331594,0.0015080662224298245,0.006082932683910561,0.24791762473694307,1180.3037856764265
United Kingdom,GBR,Developed Markets,2010,2484.02,2274.4300000000003,39579.619999999995,36240.06,62.760000000000005,44.760000000000005,74.273,511.632,170.934,682.566,73998.526,184495.61745999998,111184.73520000001,8.152198852772466,2.7236137667304012,10.875812619502868,0.22494954779878912,0.07515465413312346,0.30010420193191256,0.0027731390427792988,9.264935522767079e-4,0.0036996325950560066,0.004601638876772717,0.0015373873013460214,0.006139026178118738,0.25042852998830883,1179.0714786488209
United Kingdom,GBR,Developed Markets,2011,2660.79,2351.3,42044.619999999995,37154.159999999996,63.285000000000004,43.613,79.975,469.454,160.797,630.251,74467.98,212796.68024999998,116045.03427,7.418092754997234,2.5408390613889544,9.958931816386189,0.19965721090460595,0.06838642453111045,0.26804363543571635,0.002206115243191159,7.556367881824604e-4,0.002961752031373619,0.004045446691908672,0.001385643091163008,0.00543108978307168,0.25513168563001093,1176.7082246977955
United Kingdom,GBR,Developed Markets,2012,2704.5,2439.69,42453.47,38296.71,63.705000000000005,43.693000000000005,83.161,487.517,153.757,641.274,74955.496,224908.9245,118167.71850000002,7.652727415430499,2.4135782120712657,10.066305627501766,0.1998274370924175,0.06302317097664048,0.26285060806905797,0.0021676196312965784,6.836411687167176e-4,0.002851260800013296,0.004125636055163407,0.001301176006034169,0.005426812061197576,0.23976802427667426,1176.603029589514
United Kingdom,GBR,Developed Markets,2013,2785.06,2560.72,43444.63,39945.1,64.106,41.97,84.15599999999999,477.387,140.014,617.401,75432.884,234379.50935999997,116888.96819999999,7.446838049480548,2.1841013321685963,9.630939381649144,0.1864268643194102,0.05467759067762193,0.2411044549970321,0.002036812011867248,5.97381573083433e-4,0.0026341935849506807,0.004084106544453184,0.0011978375902885249,0.005281944134741708,0.22677967803745058,1176.6899198202977
United Kingdom,GBR,Developed Markets,2014,3067.12,2667.3700000000003,47480.8,41292.5,64.59700000000001,41.164,86.061,438.541,152.107,590.648,75871.425,263959.41432000004,126254.92768,6.788875644379769,2.354706874932272,9.14358251931204,0.1644095119912123,0.057025084633927796,0.2214345966251401,0.0016613955638966275,5.762514680215175e-4,0.002237647031918145,0.0034734565062799457,0.0012047608976144162,0.0046782174038943625,0.257525632864244,1174.5348081180239
United Kingdom,GBR,Developed Markets,2015,2933.4300000000003,2772.58,45053.49,42583.08,65.11,40.294000000000004,86.72,422.34,149.036,571.376,76293.765,254387.04960000003,118199.62842000002,6.486561204116111,2.288987866687145,8.775549070803256,0.15232743509655267,0.05375354363084203,0.2060809787273947,0.0016602260243361066,5.858631570842354e-4,0.002246089181420342,0.0035731076793176935,0.0012608838284197373,0.00483399150773743,0.26083699700372437,1171.767240055291
United Kingdom,GBR,Developed Markets,2016,2703.24,2896.46,41177.83,44121.08,65.648,39.562000000000005,86.77499999999999,399.337,144.159,543.496,76693.102,234573.65099999995,106945.58088000001,6.083003290275409,2.1959389471118693,8.278942237387279,0.13787071114394814,0.04977075464532567,0.1876414657892738,0.0017023949548365944,6.1455751481653e-4,0.0023169524696531243,0.0037340205805051676,0.0013479659357010355,0.005081986516206203,0.2652439024390244,1168.2473495003655
United Kingdom,GBR,Developed Markets,2017,2664.71,3032.7799999999997,40349.87,45923.36,66.04,39.260000000000005,86.31400000000001,387.565,149.359,536.924,77080.667,230001.77894000002,104616.51460000001,5.868640218049666,2.2616444579043002,8.130284675953966,0.12779199282506482,0.04924821450945997,0.17704020733452477,0.001685052184318553,6.493819338630547e-4,0.0023344341181816075,0.0037046254263186852,0.0014276809026860851,0.00513230632900477,0.27817530972726123,1167.18151120533
United Kingdom,GBR,Developed Markets,2018,2860.98,3144.12,43063.74,47325.59,66.436,39.004,85.77499999999999,381.89,157.568,539.458,77462.557,245400.55949999997,111589.66391999999,5.748238906616893,2.371726172557047,8.11996507917394,0.12146164904647405,0.0501151355546226,0.17157678460109665,0.0015561904209920924,6.420849256458196e-4,0.002198275346637912,0.003422270366131595,0.0014120304198869391,0.004834300786018534,0.29208576015185617,1165.9726202661207
United Kingdom,GBR,Developed Markets,2019,2833.3,3246.27,42416.6,48599.05,66.79700000000001,38.869,85.24300000000001,369.01,151.687,520.696,77831.567,241518.99190000005,110127.5377,5.52434989595341,2.270865458029552,7.7952003832507435,0.11367199894032227,0.04672655077981807,0.16039824167429081,0.0015278715644556312,6.280541286078462e-4,0.0021559215526023396,0.0033507513897679743,0.0013773757514965307,0.004728118060883513,0.29131585416442607,1165.195547704238
United States,USA,Developed Markets,1990,5963.13,5963.13,23847.980000000003,23847.980000000003,250.047,NA,NA,5113.455,-81.669,5031.786,249196.411,NA,NA,20.44997540462393,-0.32661459645586627,20.123360808168066,0.8575119106911974,-0.013695659829653218,0.8438162508615442,NA,NA,NA,NA,NA,NA,-0.01623061871073213,996.5982835226977
United States,USA,Developed Markets,1991,6158.13,6158.13,24302.780000000002,24302.780000000002,253.39200000000002,NA,NA,5057.931,-108.795,4949.136,254254.342,NA,NA,19.96089458230725,-0.4293545179011176,19.531540064406137,0.8213420307788241,-0.017666889136799646,0.8036751416420245,NA,NA,NA,NA,NA,NA,-0.021982624846033732,1003.4031934709856
United States,USA,Developed Markets,1992,6520.33,6520.33,25392.93,25392.93,256.777,NA,NA,5167.481,-32.966,5134.515,259421.823,NA,NA,20.124391982147934,-0.12838377268992163,19.996008209458015,0.7925183234590887,-0.005055879073605171,0.7874624443854836,NA,NA,NA,NA,NA,NA,-0.006420470093085715,1010.3000774991531
United States,USA,Developed Markets,1993,6858.55,6858.55,26364.19,26364.19,260.146,NA,NA,5267.343,-73.043,5194.3,264689.166,NA,NA,20.247641708886547,-0.28077694832901523,19.96686476055753,0.7679965882001297,-0.01064991871459711,0.7573466694855326,NA,NA,NA,NA,NA,NA,-0.01406214504360549,1017.4639087281757
United States,USA,Developed Markets,1994,7287.25,7287.25,27674.02,27674.02,263.325,NA,NA,5358.824,-63.464,5295.36,270047.99,NA,NA,20.350608563562137,-0.24101015854932117,20.109598405012818,0.7353698583141788,-0.008708909396548767,0.7266609489176301,NA,NA,NA,NA,NA,NA,-0.011984832003867537,1025.531149719928
United States,USA,Developed Markets,1995,7639.75,7639.75,28671.480000000003,28671.480000000003,266.45799999999997,NA,NA,5421.502,-65.028,5356.474,275469.493,NA,NA,20.346553678253237,-0.2440459659683703,20.102507712284865,0.7096439019601427,-0.008511796851991231,0.7011321051081515,NA,NA,NA,NA,NA,NA,-0.012140075728921675,1033.8195625577016
United States,USA,Developed Markets,1996,8073.13,8073.13,29946.97,29946.97,269.58099999999996,NA,NA,5610.582,-84.119,5526.463,281080.074,NA,NA,20.812230832291597,-0.3120360856291801,20.500194746662416,0.6949698567965585,-0.010419626588448347,0.6845502302081101,NA,NA,NA,NA,NA,NA,-0.015221127871479462,1042.6553577588927
United States,USA,Developed Markets,1997,8577.55,8577.55,31440.09,31440.09,272.822,NA,NA,5686.465,-54.277,5632.188,286766.539,NA,NA,20.84313215209917,-0.1989465658927799,20.64418558620639,0.6629474616877781,-0.006327797564572635,0.6566196641232054,NA,NA,NA,NA,NA,NA,-0.009636929733169418,1051.1122233544215
United States,USA,Developed Markets,1998,9062.83,9062.83,32833.67,32833.67,276.022,NA,NA,5731.05,64.578,5795.627,292497.589,NA,NA,20.76301888979864,0.2339596119149923,20.996974878814008,0.6323686971950263,0.007125588806145542,0.6394941756603623,NA,NA,NA,NA,NA,NA,0.011142539021231006,1059.6894051923398
United States,USA,Developed Markets,1999,9631.18,9631.18,34496.24,34496.24,279.195,NA,NA,5804.669,156.686,5961.355,298302.258,NA,NA,20.790734074750624,0.5612063253281757,21.351940400078796,0.6026955160219204,0.016268619213845033,0.6189641352357654,NA,NA,NA,NA,NA,NA,0.02628362176048902,1068.4369634126685
United States,USA,Developed Markets,2000,10250.949999999999,10250.949999999999,36312.78,36312.78,282.29599999999994,NA,NA,6010.508,245.382,6255.891,304312.766,NA,NA,21.29150962110693,0.8692365460367844,22.160749709524758,0.5863366809905424,0.02393748872055761,0.6102742672630341,NA,NA,NA,NA,NA,NA,0.0392241488862258,1077.9917745912094
United States,USA,Developed Markets,2001,10581.93,10581.93,37101.450000000004,37101.450000000004,285.21599999999995,32.8,53.146,5904.882,258.874,6163.755,310217.648,562387.25178,347087.304,20.70319336923595,0.9076419275215979,21.610831790642884,0.5580155982887809,0.024463779291679307,0.5824792830797406,0.01049967256780907,4.603127101132598e-4,0.010959983499788143,0.017012670679536004,7.458469296243691e-4,0.017758514728040874,0.041999398094181226,1087.6586446763156
United States,USA,Developed Markets,2002,10929.1,10929.1,37945.759999999995,37945.759999999995,288.019,33.702000000000005,55.537,5946.771,338.908,6285.678,316164.418,606969.4267,368332.52820000006,20.647148278412185,1.1766862602814399,21.82383106670046,0.5441226633483086,0.03100968972742495,0.575132261576891,0.009797480298689319,5.583609076367999e-4,0.010355839558796678,0.016145114929330857,9.201142284560247e-4,0.01706522644284882,0.05391749306916454,1097.7206989816643
United States,USA,Developed Markets,2003,11456.449999999999,11456.449999999999,39405.350000000006,39405.350000000006,290.73299999999995,34.038000000000004,58.624,6011.837,368.517,6380.355,322176.256,671622.9247999999,389954.6451,20.678206464350456,1.2675444479986795,21.945754351931157,0.5247556616578435,0.0321667706837633,0.5569225196286808,0.008951208748257429,5.486962794037135e-4,0.009499906516591853,0.015416759552789336,9.450252859675448e-4,0.01636178740315767,0.05775807145527169,1108.1516580505138
United States,USA,Developed Markets,2004,12217.18,12217.18,41641.619999999995,41641.619999999995,293.389,33.716,66.104,6114.007,446.305,6560.312,328290.263,807604.46672,411914.44088,20.839250960329117,1.521205634839752,22.36045659516887,0.5004433920102674,0.0365309343072624,0.5369743263175298,0.007570546290848776,5.526281965881399e-4,0.008123174487436916,0.01484290520851428,0.0010834895689661407,0.01592639477748042,0.06803106315675231,1118.9590032346134
United States,USA,Developed Markets,2005,13039.2,13039.2,44034.259999999995,44034.259999999995,296.115,33.924,65.45700000000001,6134.521,461.753,6596.274,334424.784,853506.9144000001,442341.82080000004,20.716684396264963,1.5593705148337638,22.27605491109873,0.4704675900361985,0.03541267869194429,0.5058802687281428,0.007187429763603564,5.410067478183278e-4,0.007728436511421892,0.01386828174850249,0.001043882758281579,0.01491216450678407,0.07000209512218564,1129.3746821336304
United States,USA,Developed Markets,2006,13815.6,13815.6,46216.850000000006,46216.850000000006,298.92999999999995,33.688,64.193,6051.668,543.504,6595.172,340476.452,886864.8108,465419.93280000007,20.24443180677751,1.8181647877429503,22.062596594520457,0.4380315006224847,0.03933987666116564,0.4773713772836503,0.006823664583716055,6.128374847906414e-4,0.007436502068506696,0.013002597382524479,0.0011677712141167666,0.014170368596641246,0.08240937461524886,1138.983882514301
United States,USA,Developed Markets,2007,14474.25,14474.25,47943.350000000006,47943.350000000006,301.90299999999996,34.558,64.568,6131.004,487.787,6618.792,346607.456,934573.374,500201.1315,20.307860471740927,1.615707694193168,21.923571478256264,0.4235800818695269,0.03370032989619497,0.4572804808539303,0.006560216854626548,5.219354772672991e-4,0.007082153401900791,0.012257077431261268,9.751817204755762e-4,0.013232261150932643,0.07369728494263,1148.0755606933355
United States,USA,Developed Markets,2008,14769.849999999999,14769.849999999999,48470.55,48470.55,304.71799999999996,37.142,73.427,5914.078,398.956,6313.033,352521.534,1084505.77595,548581.7687,19.408364455004303,1.3092629906995978,20.717624163981128,0.4004155763260968,0.027011513319363436,0.4274270219399656,0.005453247120624522,3.6786894901553156e-4,0.005821115147561055,0.010780668147275234,7.272498335944062e-4,0.011507916157987333,0.06319561453266599,1156.8779461666197
United States,USA,Developed Markets,2009,14478.05,14478.05,47102.43,47102.43,307.374,41.398,86.581,5478.21,317.275,5795.485,357999.744,1253524.04705,599362.3139000001,17.8226200003904,1.0322115728721362,18.854831573262537,0.37838037581027834,0.021914208059787055,0.4002945838700654,0.004370247234500391,2.531064328176743e-4,0.004623353667318065,0.009140064153105906,5.293542697663426e-4,0.009669418422872248,0.05474520251540639,1164.704054344219
United States,USA,Developed Markets,2010,15048.98,15048.98,48586.28999999999,48586.28999999999,309.73699999999997,39.759,95.142,5675.786,322.376,5998.163,363675.53,1431790.05516,598332.39582,18.324533394460463,1.040805586675147,19.365342209681117,0.3771541991550258,0.021421784067757414,0.39857604967246946,0.00396411888708484,2.2515591502971784e-4,0.004189275500540975,0.009486008178148993,5.387908163625196e-4,0.010024800665823322,0.053745788502246435,1174.142998737639
United States,USA,Developed Markets,2011,15599.730000000001,15599.730000000001,50008.11,50008.11,311.944,38.753,99.485,5540.173,402.329,5942.503,369215.704,1551939.13905,604536.33669,17.760152463262635,1.289747518785423,19.049903187751646,0.35514544161982287,0.02579076689147825,0.3809362726149747,0.0035698390874988476,2.592427691760391e-4,0.003829082501030052,0.009164334157867078,6.655166539746148e-4,0.00982985246600198,0.06770362589636052,1183.596106993563
United States,USA,Developed Markets,2012,16253.949999999999,16253.949999999999,51736.74,51736.74,314.16700000000003,37.113,103.004,5338.698,375.604,5714.303,374554.402,1674221.8658,603232.84635,16.9931851531192,1.1955552301801269,18.188743566319822,0.32845542160520985,0.023108475170650827,0.35156395829936726,0.0031887637529145452,2.243454154270788e-4,0.003413109765634026,0.008850144736486132,6.22651770825609e-4,0.009472798165046405,0.06573050116523398,1192.2143382341237
United States,USA,Developed Markets,2013,16843.23,16843.23,53245.52,53245.52,316.33099999999996,35.842999999999996,104.49400000000001,5474.257,323.361,5797.617,380028.659,1760016.4756200002,603711.8928899999,17.305471167858983,1.0222235569703888,18.327691563583716,0.3250123046470303,0.019198277290044724,0.3442105225660399,0.003110344179063202,1.8372612102173064e-4,0.0032940697319084338,0.009067664666658213,5.356213846509703e-4,0.009603284394889935,0.05577481230650455,1201.3639478900268
United States,USA,Developed Markets,2014,17550.68,17550.68,55083.51,55083.51,318.619,35.433,104.452,5522.807,300.35,5823.158,385551.466,1833203.62736,621873.24444,17.33357709364476,0.9426619253716821,18.276242157561224,0.3146776649109892,0.01711329703464481,0.33179101892348334,0.003012653323162689,1.6383886411600363e-4,0.0031764927327718314,0.008880920749329415,4.829762378191181e-4,0.009363898595193276,0.051578542090048043,1210.0705419325275
United States,USA,Developed Markets,2015,18206.03,18206.03,56729.68,56729.68,320.92599999999993,35.205000000000005,104.877,5371.771,327.918,5699.688,390923.236,1909393.8083099998,640943.28615000006,16.73834778110842,1.0217869540018574,17.760131619127154,0.29505449568082665,0.018011504979394192,0.3130659457333642,0.002813338441038804,1.7173932301070961e-4,0.0029850772403230853,0.008381039502366896,5.116178093848655e-4,0.008892655751551317,0.05753262283830273,1218.110206091124
United States,USA,Developed Markets,2016,18695.1,18695.1,57839.99,57839.99,323.22099999999995,35.585,106.927,5248.024,328.696,5576.72,396171.26,1999010.9577,665265.1335,16.236643039901494,1.0169388746399526,17.253581914541446,0.28071655139582036,0.017581933233842027,0.29829848462966235,0.002625310271454547,1.6442931377334092e-4,0.0027897395852278877,0.007888620244367579,4.940827099576233e-4,0.008382702954325203,0.05894073935933667,1225.6977733501228
United States,USA,Developed Markets,2017,19479.629999999997,19479.629999999997,59885.71,59885.71,325.28,35.461,105.98400000000001,5207.751,343.021,5550.772,401379.012,2064529.10592,690767.1594299999,16.01005595179538,1.054540703393999,17.064596655189376,0.267343424900781,0.017609215370107137,0.2849526402708881,0.002522488535069265,1.6614975251082366e-4,0.0026886382875800884,0.00753908307438541,4.965797741210664e-4,0.008035662848506476,0.061796989679994065,1233.9492498770292
United States,USA,Developed Markets,2018,20527.149999999998,20527.149999999998,62769.659999999996,62769.659999999996,327.02299999999997,35.575,107.059,5375.491,351.12,5726.611,406754.502,2197616.1518499996,730253.36125,16.437654232271125,1.0736859486947403,17.511340180965867,0.261872252114882,0.017105150982966465,0.27897740309784846,0.0024460554658168117,1.5977312494014015e-4,0.0026058285907569517,0.00736113147195733,4.8081942327382886e-4,0.007841950895231159,0.06131375083797381,1243.8100745207523
United States,USA,Developed Markets,2019,21372.6,21372.6,65051.880000000005,65051.880000000005,328.547,35.808,108.46300000000001,5255.816,369.967,5625.784,412010.318,2318136.3138,765310.0608,15.997151092537747,1.12607024261369,17.12322437885599,0.2459137400222715,0.017310341278085024,0.26322412808923573,0.0022672592499033907,1.5959674062200957e-4,0.002426856421906417,0.006867564232078628,4.8342105892775427e-4,0.007350986597666325,0.06576274524581818,1254.0376810623745
Uruguay,URY,Emerging Markets,1990,11.156,22.158,3573.1,7096.860000000001,3.122,NA,NA,3.967,0.957,4.924,190.802,NA,NA,1.2706598334401025,0.3065342729019859,1.5771941063420887,0.1790324036465385,0.04318981857568372,0.22222222222222224,NA,NA,NA,NA,NA,NA,0.19435418359057674,61.11531069827034
Uruguay,URY,Emerging Markets,1991,13.445,23.718,4281.110000000001,7552.58,3.14,NA,NA,4.528,0.924,5.452,195.329,NA,NA,1.4420382165605095,0.29426751592356687,1.7363057324840763,0.1909098574922,0.03895775360485707,0.22986761109705708,NA,NA,NA,NA,NA,NA,0.169479090242113,62.20668789808917
Uruguay,URY,Emerging Markets,1992,15.451,26.183,4890.51,8287.67,3.159,NA,NA,5.143,1.002,6.145,200.472,NA,NA,1.6280468502690726,0.31718898385565053,1.945235834124723,0.19642516136424396,0.038269105908413856,0.23469426727265782,NA,NA,NA,NA,NA,NA,0.16305939788445892,63.460588793922135
Uruguay,URY,Emerging Markets,1993,17.999,27.516000000000002,5663.120000000001,8657.61,3.178,NA,NA,4.439,1.21,5.649,204.911,NA,NA,1.3967904342353683,0.38074260541220895,1.777533039647577,0.1613243203954063,0.04397441488588457,0.20529873528129086,NA,NA,NA,NA,NA,NA,0.21419720304478668,64.47797356828194
Uruguay,URY,Emerging Markets,1994,20.964999999999996,30.150000000000002,6534.6,9397.46,3.208,NA,NA,4.03,1.37,5.4,208.942,NA,NA,1.2562344139650874,0.4270573566084788,1.6832917705735662,0.13366500829187397,0.04543946932006634,0.1791044776119403,NA,NA,NA,NA,NA,NA,0.2537037037037037,65.13154613466334
Uruguay,URY,Emerging Markets,1995,23.152,30.337000000000003,7171.51,9396.88,3.228,NA,NA,4.557,1.471,6.028,213.499,NA,NA,1.4117100371747213,0.4557001239157373,1.8674101610904583,0.15021261166232652,0.04848864422981837,0.19870125589214488,NA,NA,NA,NA,NA,NA,0.24402786994027872,66.1397149938042
Uruguay,URY,Emerging Markets,1996,24.613000000000003,32.615,7577.01,10040.34,3.248,NA,NA,5.405,1.891,7.296,218.904,NA,NA,1.6641009852216748,0.5822044334975369,2.2463054187192117,0.16572129388318257,0.057979457304921045,0.22370075118810362,NA,NA,NA,NA,NA,NA,0.2591831140350877,67.39655172413792
Uruguay,URY,Emerging Markets,1997,26.044,34.852,7925.92,10606.5,3.286,NA,NA,5.514,2.481,7.994,224.418,NA,NA,1.678027997565429,0.7550213024954351,2.4327449786975044,0.15821186732468728,0.0711867324687249,0.22936990703546425,NA,NA,NA,NA,NA,NA,0.3103577683262447,68.29519172245892
Uruguay,URY,Emerging Markets,1998,27.587,36.753,8329.08,11096.640000000001,3.3119999999999994,NA,NA,5.639,2.848,8.486,230.057,NA,NA,1.7025966183574883,0.8599033816425122,2.562198067632851,0.15342965200119718,0.07749027290289227,0.23089271624085111,NA,NA,NA,NA,NA,NA,0.3356115955691727,69.46165458937199
Uruguay,URY,Emerging Markets,1999,26.066,36.166000000000004,7814.55,10842.349999999999,3.3359999999999994,27.338,NA,6.682,3.276,9.958,236.739,NA,712.592308,2.002997601918466,0.9820143884892087,2.9850119904076746,0.18475916606757728,0.09058231488138029,0.27534148094895755,NA,NA,NA,0.009377030771990877,0.004597299133349612,0.013974329905340489,0.3289817232375979,70.96492805755398
Uruguay,URY,Emerging Markets,2000,24.804000000000002,36.329,7405.969999999999,10847.08,3.3489999999999998,26.678,NA,5.268,3.226,8.494,242.007,NA,661.7211120000001,1.573006867721708,0.963272618692147,2.536279486413855,0.14500812023452336,0.0887995816014754,0.23380770183599878,NA,NA,NA,0.007961057769606117,0.004875165596953176,0.012836223366559292,0.3797975041205557,72.26246640788295
Uruguay,URY,Emerging Markets,2001,22.712,35.861,6776.820000000001,10700.16,3.3509999999999995,27.936,NA,5.03,2.641,7.671,247.037,NA,634.482432,1.5010444643390035,0.78812294837362,2.2891674127126236,0.14026379632469815,0.07364546443211288,0.21390926075681105,NA,NA,NA,0.007927721472357489,0.004162447794929647,0.012090169267287136,0.34428366575413893,73.7203819755297
Uruguay,URY,Emerging Markets,2002,14.809000000000001,33.852,4425.120000000001,10115.210000000001,3.347,27.716,NA,4.558,1.806,6.363,251.595,NA,410.44624400000004,1.3618165521362413,0.5395876904690768,1.9011054675829102,0.13464492496750563,0.053349875930521096,0.18796526054590573,NA,NA,NA,0.011104986503421382,0.00440008899192168,0.015502639122700803,0.2838283828382838,75.17030176277264
